0, 1, 0, 86, 3, 1, 3, 1, 2, 3, 1, 1,0 , 3, 05db9164, 0468d672, c725873a, d0189e5a, 25c83c98, fbad5c96, 2e62d414, 0b153874, a73ee510, fa303997, 258875ea, 49fee879, dcc8f90a, 1adce6ef, bcdada2d, 3b87fa92, d4bb7bd8, 124c6b00, 21ddcdc9, 5840adea, d90f665b,0 , 32c7478e, 6c1cdd05, ea9a246c, 4e7af834
1,0 , -1,0 , 0, 0,0 , 0, 0, 0,0 , 0,0 , 0, 05db9164, c1384774, 2b96a4a9, 868c2a8b, 25c83c98, fbad5c96, ed70802a, 1f89b562, a73ee510, 3b08e48b, afb21dbe, ef584a27, b59b744b, b28479f6, 916e9a2c, 2b2c87ea, 776ce399, 8e8b535e, 21ddcdc9, b1252a9d, fd406108,0 , 3a171ecb, a183a9b5, ea9a246c, a39737df
0, 0, 1, 5, 4, 1710, 258, 3, 22, 74, 0, 1,0 , 21, 7382c353, 207b2d81, cb9731c6, 1e4f76c8, 25c83c98,0 , f74ed3c0, 0b153874, a73ee510, d077d4d4, e90cbbe1, e7f7a216, a4c7bffd, 07d13a8f, 90ff0d8d, a19b0488, e5ba7672, 25c88e42, 21ddcdc9, b1252a9d, 8b6840ad,0 , 32c7478e, a78905c5, 001f3601, c97d7481
0, 0, 4, 98, 38, 1450, 60, 33, 33, 103, 0, 3,0 , 52, 68fd1e64, a0e12995, 622d2ce8, 51c64c6d, 43b19349, 7e0ccccf, c519c54d, a25968f2, a73ee510, 0446ed7f, 59cd5ae7, e9521d94, 8b216f7b, b28479f6, 83763c20, ab8b968d, e5ba7672, 1616f155, 21ddcdc9, 5840adea, ee4fa92e,0 , 32c7478e, d61a7d0a, 9b3e8820, b29c74dc
0,0 , 941,0 , 0, 40825,0 , 0, 2, 2,0 , 0,0 , 2, 05db9164, 791f3f76, d032c263, c18be181, 25c83c98, 7e0ccccf, 0c41b6a1, 5b392875, a73ee510, 861127a0, 4ba74619, dfbb09fb, 879fa878, b28479f6, bd352426, 84898b2a, e5ba7672, 0f4a15b0,0 ,0 , 0014c32a,0 , bcdee96c, 3b183c5c,0 , 
0,0 , 104,0 , 10, 14781, 101, 3, 22, 30,0 , 1,0 , 10, ae82ea21, 08d6d899, e3679792, 68411a94, 4cf72387, fe6b92e5, dc7659bd, 0b153874, a73ee510, 03e48276, e51ddf94, e6973fc2, 3516f6e6, b28479f6, 2e85e7c0, 6f16b239, 07c540c4, 698d1c68,0 ,0 , eb135223,0 , 3a171ecb, e0a9a2c6,0 , 
0,0 , 2, 2, 1, 88430,0 , 0, 2, 9,0 , 0,0 , 1, 05db9164, 09e68b86, 7f27a8d3, bd4581c3, 25c83c98, 13718bbd, 4d9d55ae, 0b153874, 7cc72ec2, 8228dde1, 55065437, 661c7493, 80dcea18, 07d13a8f, 36721ddc, 788faa1b, e5ba7672, 5aed7436, 9437f62f, b1252a9d, 077336e5,0 , 3a171ecb, 3fdb382b, e8b83407, bad122a7
0, 0, 0, 35, 10, 4528, 129, 11, 13, 392, 0, 1, 0, 13, 05db9164, 207b2d81, 9e172790, 156df551, 25c83c98, 7e0ccccf, dd028a70, 1f89b562, a73ee510, 5ba575e7, 447a6784, dd1ac98e, 9be66b48, b28479f6, c6438ddb, 5fcf2841, 3486227d, fa0643ee, 21ddcdc9, b1252a9d, 06109f04,0 , 3a171ecb, a7de40e3, 001f3601, 27b0ff9f
0,0 , 21, 4, 1, 21863, 515, 4, 7, 512,0 , 2, 0, 1, 68fd1e64, 1550810c, 12970416, 971b9e1f, 25c83c98, 7e0ccccf, bb3b7ab9, 0b153874, a73ee510, 3b08e48b, 90b202b5, e90a010f, 3a9dafb8, b28479f6, 465dad55, a8a75566, 3486227d, 6e200add, 21ddcdc9, 5840adea, 55e899dd, c9d4222a, 3a171ecb, 3b425be9, 010f6491, 2fede552
0, 0, 38, 6, 48, 2895, 340, 3, 22, 836, 0, 2, 0, 136, 87552397, c1384774, b00d1501, d16679b9, 25c83c98, fe6b92e5, a12e7e5f, 0b153874, a73ee510, 3b08e48b, dd0eb023, e0d76380, 434b8eb7, 07d13a8f, 022c81dc, 1203a270, 07c540c4, 8e8b535e, 21ddcdc9, 5840adea, 73d06dde, 78e2e389, be7c41b4, aee52b6f, ea9a246c, 882f541d
1,0 , 31, 4, 7, 8713, 7, 8, 6, 61,0 , 5,0 , 7, 05db9164, 38a947a1, 12d978b8, 0ad2ad70, 25c83c98, 7e0ccccf, d5141a06, 0b153874, a73ee510, af94b16c, f2a5d7d2, 2a5bad22, a3b89afc, b28479f6, e02fd783, f4fe237d, e5ba7672, 23a483c8,0 ,0 , 3edc9deb,0 , 32c7478e, 88ed380d,0 , 
0,0 , 0, 6, 6, 19139,0 , 0, 40, 38,0 , 0,0 , 6, 05db9164, 9819deea, 6d1c27a2, f922efad, 43b19349, 7e0ccccf, a1706497, 0b153874, a73ee510, 3b08e48b, bbd76afe, b99ddbc8, 72b6061f, b28479f6, 1150f5ed, 87acb535, e5ba7672, 7e32f7a4,0 ,0 , a4b7004c,0 , 3a171ecb, b34f3128,0 , 
0, 3, 2, 1, 12, 175, 43, 34, 23, 2334, 1, 11, 0, 43, be589b51, 2ae0a573, c5d94b65, 5cc8f91d, 25c83c98, 7e0ccccf, 176dc88e, 0b153874, a73ee510, 3b08e48b, d2b7c44b, 75c79158, 68637c0d, 07d13a8f, 259ecb43, 208d4baf, e5ba7672, f2f9ae5a,0 ,0 , 6a909d9a,0 , 423fab69, 1f68c81f,0 , 
0, 0, 331,0 , 2, 2412, 25, 66, 23, 90, 0, 4,0 , 2, 05db9164, 38d50e09, 244c0ec2, 96febccd, 25c83c98,0 , 1bd5e279, 5b392875, a73ee510, 3b08e48b, b7bb9e4d, a7d3279d, c2d489b5, b28479f6, 06373944, 64bd637c, e5ba7672, fffe2a63, 21ddcdc9, b1252a9d, 4e14161a,0 , 32c7478e, df487a73, 001f3601, c27f155b
0, 3, 0, 8, 4, 347, 7, 9, 17, 77, 1, 2, 2, 4, 68fd1e64, 80e26c9b, 8b5dc0cc, 85dd697c, 25c83c98, fe6b92e5, 869243b9, 0b153874, a73ee510, 3b08e48b, 6a77517a, 80c43ab4, e0230d57, b28479f6, a785131a, da441c7e, 27c07bd6, 005c6740, 21ddcdc9, 5840adea, 58b10cf8,0 , 3a171ecb, 1793a828, e8b83407, b9809574
0, 2, 96, 4, 5, 126, 40, 7, 1, 242, 1, 2,0 , 40, 5a9ed9b0, 89ddfee8, 84113834, a73c3d2d, 4cf72387, fbad5c96, 1c86e0eb, 5b392875, a73ee510, 67eea4ef, 755e4a50, 7b9c96bb, 5978055e, 07d13a8f, 4df3da6b, e8e5b3b7, e5ba7672, 5bb2ec8e, 55dd3565, a458ea53, feebda10,0 , 32c7478e, bc491035, f0f449dd, ed919c1f
0, 0, 79, 2,0 , 8544, 33, 4, 2, 42, 0, 1,0 ,0 , 05db9164, 4f25e98b, 9bf2245a, c7fbd3e5, 25c83c98, 13718bbd, 4ac7e86f, a674580f, a73ee510, f8ae506d, 9925d6d3, 4d14fa4c, 9f2f9c89, b28479f6, df2f73e9, 22b43f3e, e5ba7672, bc5a0ff7, 21ddcdc9, b1252a9d, 771fd63c,0 , 93bad2c0, b9f94fdb, e8b83407, 63d1e016
0, 1, 2, 1, 3, 827, 3, 1, 3, 3, 1, 1,0 , 3, 05db9164, f53b0269, 75ac66de, 84b700b6, 25c83c98, 6f6d9be8, aabe15c8, 0b153874, a73ee510, 57eaa63f, 3e97bb96, 28edaeed, fa9f89ca, 07d13a8f, f7aa54a4, 4cb4a027, d4bb7bd8, 5ab59e5b,0 ,0 , dc749830,0 , 32c7478e, 69b371cf,0 , 
0, 0, 36, 19, 10, 46049,0 , 0, 19, 4, 0, 0,0 , 10, 5bfa8ab5, 38a947a1, f3dd6a1f, 9124e6be, 25c83c98, fbad5c96, 4e222d7f, 51d76abe, 7cc72ec2, bc9d5dd8, 689e4c36, 4d144b7d, b3ee1907, 1adce6ef, a851b036, 06f8836b, d4bb7bd8, bfeb231e,0 ,0 , 7a4c0cb5,0 , 55dd3565, 10edf4e4,0 , 
0,0 , 2, 66, 2, 27329,0 , 0, 4, 46,0 , 0,0 , 4, 68fd1e64, d7988e72, 86372c45, c2535eb9, 25c83c98, 7e0ccccf, fd8ca9eb, 0b153874, 7cc72ec2, 392644bf, 0ad37b4b, 2341273d, f9d99d81, 1adce6ef, 9538b54b, a2a58ac4, 07c540c4, 0f2f9850, aafe3a09, a458ea53, 31f982e1, ad3062eb, 85d5a995, 2cfa1473, 445bbe3b, 5c3fee8e
1,0 , 46,0 ,0 , 4779, 181, 6, 1, 171,0 , 2,0 ,0 , 8cf07265, 04e09220, 71947b86, bf9e41b6, 25c83c98, fbad5c96, 3edc13a7, 1f89b562, a73ee510, cfde4d9c, b63edf55, 8529d3b4, 61c8d479, b28479f6, b21f08fe, 33a1f420, e5ba7672, e161d23a,0 ,0 , f22e0924,0 , 32c7478e, ded4aac9,0 , 
1, 1, 24, 6, 2, 521, 33, 42, 33, 152, 1, 7,0 , 8, be589b51, e5fb1af3, 8b7b8c70, 13508380, 25c83c98, 7e0ccccf, 1271124e, 0b153874, a73ee510, 49f10262, 1f36d28a, b1194cdb, 0a8a3875, 07d13a8f, b5de5956, f108c288, e5ba7672, 13145934, 55dd3565, b1252a9d, 1e2deb00,0 , 32c7478e, 45ab94c8, c243e98b, c84c4aec
0, 0, -1,0 ,0 , 1958, 54, 1, 25, 49, 0, 1,0 ,0 , 05db9164, 78ccd99e, 61878eb9, e9c2ae33, 25c83c98, 7e0ccccf, f403f840, 0b153874, a73ee510, 7bfe920f, 1c850e0f, 4d6b05b1, 82eca395, b28479f6, 1ca2ec64, 220f9830, d4bb7bd8, e7e991cb, b795e71a, b1252a9d, bcd914cf,0 , 32c7478e, b4320266, 2bf691b1, ff8d07db
0, 1, 0, 29, 2, 419, 14, 2, 8, 41, 1, 2,0 , 2, 05db9164, 333137d9, 80b25c0d, 8fa3275d, 4cf72387, fbad5c96, 4bd57ddc, 0b153874, a73ee510, 127abed6, 910afbbb, 8e15c24e, bd727667, b28479f6, a46bf7c6, 8e2fc5b4, 07c540c4, c61e82d7, 21ddcdc9, b1252a9d, 09192c91,0 , 3a171ecb, abd6caea, 001f3601, 42956c28
0,0 , -1,0 ,0 , 3360,0 , 0, 7, 26,0 , 0,0 ,0 , be589b51, 287130e0, 153d848d, 9f10f3b2, 25c83c98, fe6b92e5, 8b888846, 37e4aa92, a73ee510, 3b08e48b, 2b411255, 299582d9, fa17cc68, 1adce6ef, 02a9f933, 09948b41, 776ce399, 45de52e0, c4209246, a458ea53, cf744eda,0 , be7c41b4, ef15820d, e8b83407, 316b9ae1
0, 0, 1, 1,0 , 34515, 1009, 0, 0, 53, 0, 0,0 ,0 , c71ae391, c5fe64d9, 86ebd04e, a31faa7f, 25c83c98,0 , efe2d2a2, f0298c3c, a73ee510, 379c7783, 9a660f03, 2f810298, 3dffcbec, 1adce6ef, 8c532c12, 581e6d34, e5ba7672, c235abed, b8a0b6d7, a458ea53, f41cfe6a,0 , 423fab69, 1bb92183, e8b83407, 82a9fff5
1, 9, 435, 4, 0, 24, 0, 10, 0, 0, 1, 1,0 , 0, 5a9ed9b0, 38a947a1, 40933f2f, 55efee58, 43b19349, 7e0ccccf, 9f525672, 5b392875, a73ee510, c03541ea, 843d8639, 7d9b89ef, 9cab1003, 1adce6ef, d0b3a21c, 267c028a, e5ba7672, 95e4ca74,0 ,0 , cff06640,0 , 423fab69, 5ddc2c4c,0 , 
0, 8, -1, 11, 4, 1009, 70, 8, 7, 10, 1, 1,0 , 5, 05db9164, 4f25e98b, b393df87, c3fecae9, 25c83c98,0 , 4c3504c7, 0b153874, a73ee510, 2c443d6f, e015e3d6, 8d33fe00, 8f265ae5, 1adce6ef, 57a9c379, 0fd4fbad, e5ba7672, 9e4517be, 21ddcdc9, 5840adea, 572bdde8,0 , 32c7478e, 9fa3e01a, 001f3601, d9bcfc08
0,0 , -1,0 ,0 ,0 ,0 , 0, 0, 1,0 , 0,0 ,0 , 05db9164, 38a947a1, 223b0e16, ca55061c, 25c83c98, 7e0ccccf, 88002ee1, 0b153874, 7cc72ec2, 3b08e48b, f1b78ab4, 156f99ef, 6e5da64f, b28479f6, 42e41d92, 5fbf4a84, 2005abd1, 1999bae9,0 ,0 , deb9605d,0 , 32c7478e, e448275f,0 , 
1,0 , 0, 5, 3, 20620, 9, 1, 3, 8,0 , 1,0 , 3, 5a9ed9b0, 09e68b86, 7cbce789, c35b84a2, 25c83c98,0 , 21f5b15a, 0b153874, a73ee510, d8a1c4f1, a0a5e9d7, 4a01ec45, ee79db7b, 1adce6ef, dbc5e126, 7ebe13a3, d4bb7bd8, 5aed7436, 21ddcdc9, a458ea53, a4e1425e,0 , 32c7478e, 1793a828, e8b83407, 8b8b6204
0, 0, 86, 1, 6, 1599, 141, 1, 29, 60, 0, 1,0 , 24, 68fd1e64, d833535f, b00d1501, d16679b9, db679829, fbad5c96, 2db80152, 0b153874, a73ee510, 3b08e48b, 4f5088d5, e0d76380, a09402a6, b28479f6, a66dcf27, 1203a270, d4bb7bd8, 7b49e3d2,0 ,0 , 73d06dde,0 , 3a171ecb, aee52b6f,0 , 
0, 0, 263, 14, 13, 1730, 73, 1, 40, 747, 0, 1, 1, 13, 05db9164, 39dfaa0d, 9b55e761, 76357c73, 25c83c98,0 , b2a55fc8, 6c41e35e, a73ee510, 374bc53b, 2b9f131d, 7149864e, aca10c14, b28479f6, 2223bbe1, 486ccc10, 8efede7f, df4fffb7, 21ddcdc9, 5840adea, 09cf05cc,0 , 32c7478e, 6106445f, 010f6491, aa5f0a15
0,0 , 1, 122, 37, 27730,0 , 0, 34, 53,0 , 0,0 , 37, 6062d843, 40ed0c67, a8daea8d, be1d81d7, 25c83c98, 7e0ccccf, e66aab59, 0b153874, a73ee510, ceee5d18, 11948fab, 802d80f8, 881eaccc, 07d13a8f, 622c34d8, 0e35a75f, 1e88c74f, 2585827d, 21ddcdc9, 5840adea, 5f7d5c58,0 , 32c7478e, f926a7df, e8b83407, 75739325
0,0 , 7, 22, 0, 13739,0 ,0 , 19,0 ,0 ,0 ,0 , 18, 05db9164, 08d6d899, 9143c832, f56b7dd5, 25c83c98, 7e0ccccf, 4c397c64, 0b153874, a73ee510, 3b08e48b, 494bd436, ae1bb660, 32569bcf, b28479f6, bffbd637, bad5ee18, 776ce399, bbf70d82,0 ,0 , 0429f84b,0 , 32c7478e, c0d61a5c,0 , 
0, 0, 11, 17, 10, 1717, 47, 4, 17, 45, 0, 1,0 , 11, 8cf07265, 47e8ab98, b009d929, c7043c4b, 25c83c98, fbad5c96, 59434e5e, 0b153874, a73ee510, 3b08e48b, a04db730, 3563ab62, c66b30f8, 1adce6ef, bfa6d08a, b688c8cc, e5ba7672, eb4d3f8a, 21ddcdc9, 5840adea, 2754aaf1,0 , bcdee96c, 3b183c5c, f55c04b6, 491eeeef
0, 0, 58, 139, 0, 1625, 275, 1, 16, 29, 0, 1,0 , 16, 68fd1e64, 4f25e98b, b393df87, c3fecae9, 25c83c98, 7e0ccccf, def4a4d4, 0b153874, a73ee510, 4ae9db84, 4ba74619, 8d33fe00, 879fa878, 8ceecbc8, 5525889d, 0fd4fbad, 07c540c4, 9e4517be, 3014a4b1, 5840adea, 572bdde8,0 , 55dd3565, 9fa3e01a, 001f3601, d9bcfc08
0, 0, 62, 9, 9, 3432, 86, 4, 9, 83, 0, 1, 0, 9, 241546e0, 39dfaa0d, f06e3e82, 9772bd5d, 25c83c98, 7e0ccccf, ed0714a0, 5b392875, a73ee510, 593c3061, b85b416c, 3747001e, c3f71b59, b28479f6, a36eb32c, bb2f0100, 07c540c4, 75edcf1f, 21ddcdc9, 5840adea, 122854aa, c9d4222a, 3a171ecb, ae5b7d46, 010f6491, 984e0db0
0, 0, -1,0 ,0 , 6426, 95, 6, 6, 53, 0, 2,0 ,0 , 5a9ed9b0, 86d4fccc, 3d03ddd9, 7f00f8e1, 43b19349,0 , 7f9907fe, 37e4aa92, a73ee510, 95b6ef60, a7b606c4, 9b45c802, eae197fd, 64c94865, 9adf3328, 0e12e381, e5ba7672, c402f369, 21ddcdc9, 5840adea, b8464a87,0 , 3a171ecb, 3b183c5c, 001f3601, e914c1e9
1, 1, 13, 24, 28, 1, 11, 1, 28, 21, 1, 1,0 , 11, 41edac3d, 38a947a1, 1819d11f, f89c6e52, 25c83c98, 3bf701e7, 81bb0302, 1f89b562, a73ee510, 012bac1e, b7094596, 20e28921, 1f9d2c38, b28479f6, 3b7536f0, c662923a, e5ba7672, 23347f73,0 ,0 , 5913dd5c,0 , 32c7478e, a1f8d915,0 , 
0,0 , 476, 24, 3, 6412, 149, 2, 3, 42,0 , 1,0 , 3, 5a9ed9b0, 58e67aaf, 79c84135, 8599e2a2, 25c83c98,0 , 63f702b3, 0b153874, a73ee510, e37fd0e9, 034539cd, 4f230359, b3f7fb1d, 1adce6ef, d002b6d9, 7b31c46c, e5ba7672, c21c3e4c, 55dd3565, b1252a9d, 08254b44,0 , 423fab69, 3fdb382b, 9b3e8820, 49d68486
0,0 , -1,0 ,0 , 36109,0 ,0 , 0,0 ,0 ,0 ,0 ,0 , f5c9f18c, 68b3edbf, b00d1501, d16679b9, 30903e74, 7e0ccccf, 9f525672, 0b153874, a73ee510, 80463bc7, 843d8639, e0d76380, 9cab1003, b28479f6, f511c49f, 1203a270, e5ba7672, 752d8b8a,0 ,0 , 73d06dde,0 , 32c7478e, aee52b6f,0 , 
1,0 , 10,0 , 1, 20129, 68, 5, 1, 52,0 , 1, 0, 1, 05db9164, 4f25e98b, cbc9bc4d, a9679313, 4cf72387, 7e0ccccf, baddb49d, 5b392875, a73ee510, 0af77012, 8c997030, 75252064, 916be09b, b28479f6, 8ab5b746, b29f50f0, 27c07bd6, 7ef5affa, 21ddcdc9, b1252a9d, a471320f,0 , 32c7478e, 2d6de8ab, 001f3601, 122696b5
0,0 , 0, 16, 8, 5950, 241, 5, 10, 73,0 , 2, 0, 9, 05db9164, 38a947a1, 23af6ceb, 8c1441bf, 25c83c98, fe6b92e5, 84912e13, 1f89b562, a73ee510, 3e0e22f0, 5610b0e6, e4db9f89, 5b7186cf, cfef1c29, 4be716a4, ea3544d3, e5ba7672, c0b5f1cd,0 ,0 , aaba35df,0 , 55dd3565, 1793a828,0 , 
0, 0, -1,0 , 3, 3268, 45, 24, 6, 67, 0, 6, 3, 3, 05db9164, a90d6e47, c896d003, e28cd3e2, 25c83c98, fbad5c96, 6698833c, 37e4aa92, a73ee510, 44ee1822, b7c5f5c1, 11946aed, 9d8dd43d, 07d13a8f, 4724c85b, e77cc7f2, 27c07bd6, 08d20fe7,0 ,0 , 9f76c591,0 , c7dc6720, 50bd4647,0 , 
0,0 , 5, 1, 4, 8130, 701, 1, 4, 290,0 , 1, 0, 4, 05db9164, a796837e, dffca8ba, 0fa0d423, 25c83c98, fe6b92e5, 6fb62f1a, ba7cbdc6, a73ee510, 3b08e48b, e51ddf94, 93bab460, 3516f6e6, cfef1c29, 85e5b07c, 6bb29970, 3486227d, 4e6b896a,0 ,0 , d9d9202f,0 , 3a171ecb, 8fc66e78,0 , 
0,0 , -1,0 ,0 , 228, 0, 6, 0, 0,0 , 2,0 ,0 , 05db9164, d7988e72, a4e619d1, ff25a3b2, 4cf72387, 7e0ccccf, d7ea84dc, 0b153874, a73ee510, ff7d71b8, 4a77ddca, a306babf, dc1d72e4, 051219e6, 28aed80d, 9cd39219, e5ba7672, 0f2f9850, 21ddcdc9, a458ea53, 59ec246c, 8ec974f4, 32c7478e, 3fdb382b, 9b3e8820, 49d68486
0,0 , 15, 3, 17, 1959, 1649, 3, 44, 350,0 , 1,0 , 17, 05db9164, 38a947a1, 4470baf4, 8c8a4c47, 25c83c98, 7e0ccccf, 5e64ce5f, 1f89b562, a73ee510, ce338497, 8b94178b, bb669e25, 025225f2, b28479f6, d493d6b4, 2b2ce127, e5ba7672, b133fcd4,0 ,0 , 2b796e4a,0 , 32c7478e, 8d365d3b,0 , 
0, 3, 282, 3, 1, 2, 0, 4, 1, 9, 1, 2,0 , 0, 68fd1e64, 39dfaa0d, 83e01bf1, b503a661, 25c83c98, 7e0ccccf, dfc6e241, 1f89b562, a73ee510, 5fe250bc, 3547565f, a9580b00, 12880350, 07d13a8f, 60fa10e5, 7295d80b, 07c540c4, df4fffb7, 21ddcdc9, 5840adea, 233f0d38,0 , 3a171ecb, acbaacbd, 010f6491, 1c57d70a
0, 0, 218, 12, 0, 1559, 46, 9, 7, 42, 0, 2, 1, 6, 68fd1e64, bce95927, 53f8cc89, 13508380, f3474129, fbad5c96, 8b405ad0, 0b153874, a73ee510, d4897b35, 1314bfd8, b5590cd5, 1e8bfb9a, 07d13a8f, fec218c0, 276788d5, 8efede7f, 04d863d5, c51f3181, b1252a9d, 41656704,0 , 423fab69, 45ab94c8, e8b83407, c84c4aec
1, 1, -1,0 ,0 , 336, 0, 20, 5, 8, 1, 3,0 ,0 , 68fd1e64, 4322636e, bf5385b3, 29870a4f, 4cf72387, fe6b92e5, 220efc6b, 062b5529, a73ee510, 0456bffc, a8d08fd9, ace0cd8d, 8c9867f0, 1adce6ef, 117b1660, 4dbe8f83, e5ba7672, 9d3171e9, 21ddcdc9, 5840adea, a516d00f, c9d4222a, 423fab69, ba309ff5, ea9a246c, 3508d15a
1, 4, -1, 17, 29, 11, 29, 4, 24, 29, 2, 2,0 , 29, f473b8dc, 207b2d81, 1f705f3d, c95cee83, 43b19349, 7e0ccccf, e0386b63, 0b153874, a73ee510, b8fa4771, 371dae82, c8328fd1, 18fc2b1e, b28479f6, d295078c, 326952dc, e5ba7672, 966c77d8, 21ddcdc9, 5840adea, 29627687,0 , 32c7478e, 9fa3e01a, 001f3601, a68ab18c
0,0 , 324, 1, 1,0 ,0 , 0, 1, 1,0 , 0,0 , 1, 05db9164, 38a947a1, ff9140d7, 6a14f9b9, 2c6b8ded, 7e0ccccf, 88002ee1, 1f89b562, 7cc72ec2, 3b08e48b, f1b78ab4, 9da00044, 6e5da64f, 07d13a8f, 586a2aab, f8b34416, 2005abd1, e5f8f18f,0 ,0 , f3ddd519,0 , 32c7478e, b34f3128,0 , 
1, 18, 430, 1, 1, 10, 1, 219, 1, 44, 1, 14,0 , 1, 5a9ed9b0, bce95927, b773cade, 13508380, 43b19349, 7e0ccccf, 7227c706, 0b153874, a73ee510, 5fcee6b1, 9625b211, 3378513b, dccbd94b, 07d13a8f, fec218c0, e592473d, e5ba7672, 04d863d5, 21ddcdc9, b1252a9d, 2103cb98, c9d4222a, 423fab69, 45ab94c8, e8b83407, c84c4aec
0,0 , 316, 5, 1,0 ,0 ,0 , 5,0 ,0 ,0 ,0 , 5, 05db9164, 38a947a1, 8512d54d, 7031bb66, 4cf72387, 7e0ccccf, 88002ee1, 5b392875, 7cc72ec2, 3b08e48b, f629f438, e2163351, 6e5da64f, b28479f6, 46ed0b3c, beef16d6, 2005abd1, 2c6cb693,0 ,0 , 4645d72c,0 , 32c7478e, b258af68,0 , 
1,0 , 0, 8, 9, 15818, 18, 119, 12, 578,0 , 12,0 , 9, 68fd1e64, 04e09220, 95e13fd4, a1e6a194, 25c83c98, fbad5c96, d5f62b87, 1f89b562, a73ee510, 6739124c, 434d6c13, 8882c6cd, 7301027a, b28479f6, 69f825dd, 23056e4f, 27c07bd6, 6fc84bfb,0 ,0 , 5155d8a3,0 , 423fab69, ded4aac9,0 , 
0,0 , 302, 6, 5, 4802, 78, 4, 5, 82,0 , 1,0 , 5, 05db9164, 33728ce9, 4b0ad917, 4e353d3a, 25c83c98, 7e0ccccf, 9a81f9dd, 0b153874, a73ee510, 3b08e48b, a08945ca, ce2957ad, e39bd393, 07d13a8f, a240ff99, 5f704016, e5ba7672, 07070d63, 21ddcdc9, 5840adea, e5195a68,0 , 32c7478e, 9be5c7a4, 2bf691b1, 2fede552
0,0 , 0, 3, 0,0 ,0 , 0, 4, 3,0 , 0,0 , 1, 68fd1e64, 8084ee93, d032c263, c18be181, 25c83c98, 7e0ccccf, 970f01b2, 0b153874, 7cc72ec2, 3b08e48b, 36bccca0, dfbb09fb, 80467802, 07d13a8f, 422c8577, 84898b2a, 2005abd1, 52e44668,0 ,0 , 0014c32a,0 , 55dd3565, 3b183c5c,0 , 
1, 1, 28, 4, 4, 4, 2, 28, 4, 131, 1, 2, 0, 2, 68fd1e64, 33728ce9, 4b0ad917, 4e353d3a, 4cf72387, fe6b92e5, 4b815add, 37e4aa92, a73ee510, 3b08e48b, 7cb56051, ce2957ad, 1ac91ec9, 07d13a8f, a240ff99, 5f704016, 3486227d, 07070d63, 21ddcdc9, 5840adea, e5195a68, ad3062eb, c7dc6720, 9be5c7a4, 2bf691b1, 2fede552
0,0 , 159, 8,0 , 1674,0 , 0, 0, 6,0 , 0,0 ,0 , 28e55712, c44e8a72, c0e0fd8b, 00815c7f, 384874ce, 7e0ccccf, 9099e7b5, 5b392875, a73ee510, 3b08e48b, 70d4d706, 3a2da408, b6a6a31e, 07d13a8f, b88d2fea, 9c36ab3b, 07c540c4, 456d734d, efa3470f, a458ea53, 8e250447, c9d4222a, 32c7478e, 40b16d74, 724b04da, e432d0cb
1, 0, 4, 8, 1, 1766, 52, 123, 37, 581, 0, 25,0 , 6, 68fd1e64, 2a69d406, 54b518ba, 13508380, 25c83c98, 7e0ccccf, 2f9aebae, 0b153874, a73ee510, 3b08e48b, f440d1c0, cf34b333, a638f0a0, 07d13a8f, 3b2d8705, 5156e239, e5ba7672, 642f2610, a105e305, b1252a9d, 1dd05d4b,0 , 423fab69, 45ab94c8, 2bf691b1, c84c4aec
0, 0, 3, 1, 3, 3600, 170, 15, 4, 887, 0, 6,0 , 3, 05db9164, 0a519c5c, 77f2f2e5, d16679b9, 25c83c98, 7e0ccccf, b72ec13d, 5b392875, a73ee510, 5fe250bc, 3547565f, 9f32b866, 12880350, 07d13a8f, b812f9f2, 31ca40b6, e5ba7672, 2efa89c6,0 ,0 , dfcfc3fa,0 , 423fab69, aee52b6f,0 , 
0,0 , 1, 1, 1, 39404,0 , 0, 27, 1,0 , 0,0 , 1, 05db9164, 04e09220, b1ecc6c4, 5dff9b29, 25c83c98, 7e0ccccf, 4ee3a75a, 0017bc7c, a73ee510, a4205083, dd244141, 2436ff75, 468f0632, 07d13a8f, f6b23a53, f4ead43c, e5ba7672, 6fc84bfb,0 ,0 , 4f1aa25f,0 , be7c41b4, ded4aac9,0 , 
0, 0, 1,0 , 2, 32263, 564, 5, 0, 602, 0, 0, 0, 4, be589b51, 38a947a1,0 ,0 , 69914e41, 7e0ccccf, 3a7402e7, 1f89b562, a73ee510, aa91245c, b4bb4248,0 , 3eb2f9dc, b28479f6, e2cdb8cc,0 , e5ba7672, fe74f288,0 ,0 ,0 ,0 , 32c7478e,0 ,0 , 
0, 0, 1, 2, 1, 1468, 87, 27, 28, 395, 0, 3, 0, 1, 05db9164, e3db0bac, c711073e, 910d0c78, 4cf72387, fbad5c96, e72c88ea, 0b153874, a73ee510, 8102d5f6, f66047e5, a8fbe2f4, 13c89cc4, b28479f6, b36ca009, 2795dbe6, 3486227d, a7ccaded, 21ddcdc9, 5840adea, b4e06297,0 , bcdee96c, 4043f8a2, 2bf691b1, b29c74dc
0, 4, 11, 5, 2, 326, 58, 10, 28, 311, 1, 3, 2, 2, 05db9164, 942f9a8d, 4c12d96e, f5659459, 25c83c98, 7e0ccccf, 49b74ebc, 0b153874, a73ee510, 0e9ead52, c4adf918, b7d7dd3c, 85dbe138, b28479f6, ac182643, fbc56792, 07c540c4, 1f868fdd, 2b558521, b1252a9d, 4449de66,0 , 32c7478e, 20269423, 9d93af03, 7beef9a3
